start_station_id,start_lat,start_lng,city,state,postcode
3620.02,40.66091459322199,-73.98305746447511,New York,New York,10029
3625.04,40.6603330636413,-73.95679184540941,New York,New York,10456
3625.07,40.661245930748315,-73.9535234929573,New York,New York,10004
3628.11,40.66021459428927,-73.9909318184824,New York,New York,10120
3633.08,40.66052130626046,-73.96257383943296,New York,New York,10010
3639.04,40.66176290205825,-73.93445740564077,New York,New York,10008
3648.06,40.66066770680423,-73.94241611543387,New York,New York,11211
3651.04,40.661099741597056,-73.97938673770301,New York,New York,10010
3657.06,40.66318037822127,-73.95072759574043,New York,New York,10456
3660.07,40.66091009408938,-73.98683127600793,New York,New York,10009
3665.06,40.66276351534992,-73.9567698410387,New York,New York,10019
3668.04,40.66257988607305,-73.99553298552173,New York,New York,10011
3680.04,40.662277462666665,-73.93764252502083,New York,New York,10011
3696.05,40.66308160034321,-73.95385914899506,New York,New York,10011
3699.07,40.66348520931644,-73.99098179659234,New York,New York,10069
3704.04,40.66364229223851,-73.96300473307286,New York,New York,10010
3704.08,40.664067752807384,-73.96021814453394,New York,New York,10011
3707.01,40.6626015902,-73.99859845555,New York,New York,10011
3722.04,40.665104930886216,-73.97635382733901,New York,New York,10011
3728.04,40.66402335365806,-73.947650935,New York,New York,11238
3731.11,40.66378983245287,-73.98395399931954,New York,New York,10030
3736.03,40.66586314021644,-73.95691545250138,New York,New York,10009
3736.04,40.664239704089844,-73.95750625096093,New York,New York,11238
3739.06,40.665483311847765,-73.99297552210237,New York,New York,10009
3742.11,40.66601162133065,-73.92840726020967,New York,New York,10011
3759.07,40.66479138558716,-73.94266905355659,New York,New York,10002
3762.08,40.666222539783774,-73.98196012267934,New York,New York,10010
3768.02,40.66640871408411,-73.95343768404673,New York,New York,10010
3771.06,40.66630288222035,-73.98898788464498,New York,New York,10010
3776.05,40.66644334496683,-73.96058668239088,New York,New York,10010
3779.02,40.6661445482937,-73.99556530906294,New York,New York,10002
3782.03,40.66619218637069,-73.93164082824138,New York,New York,10011
3791.02,40.66671214494771,-73.93970338482353,New York,New York,11238
3803.05,40.66634763996318,-73.9854326721473,New York,New York,10011
3803.09,40.668135179050594,-73.98377095175397,New York,New York,10011
3811.05,40.66622165586363,-73.99249020858409,New York,New York,11218
3814.01,40.66601656712838,-73.92602226893919,New York,New York,10011
3822.08,40.66734291493421,-73.934031407125,New York,New York,10011
3831.03,40.6668783480641,-73.94246981929487,New York,New York,10011
3834.10,40.66863836051762,-73.97989025210754,New York,New York,10011
3842.08,40.668644610972,-73.98701726916015,New York,New York,11238
3845.05,40.66852948229412,-73.92288739242646,New York,New York,10009
3847.04,40.667949254402636,-73.95874287242368,New York,New York,10025
3850.03,40.668579558527696,-73.99331143058018,New York,New York,10009
3853.02,40.668459420876815,-73.9281683223261,New York,New York,10009
3856.03,40.66870007488397,-73.96638215329281,New York,New York,10009
3862.07,40.66930549765413,-73.93687515476691,New York,New York,10011
3865.05,40.66812972229541,-73.97358258825287,New York,New York,10011
3871.02,40.66937506086681,-73.94524100300677,New York,New York,10011
3874.01,40.67048022403712,-73.98209688674851,New York,New York,10010
3879.04,40.66919892613904,-73.955344506099,New York,New York,10011
3882.01,40.66861300946635,-73.99045277353846,New York,New York,10009
3885.06,40.6701036638644,-73.92540264084747,New York,New York,10011
3887.03,40.66867770117657,-73.9617931145264,New York,New York,10011
3893.03,40.66876062219436,-73.93369423203762,New York,New York,10011
3902.06,40.6695842685344,-73.9424556659232,New York,New York,10010
3905.15,40.670378883547805,-73.97835686266987,New York,New York,10010
3911.05,40.669668980820475,-73.9502558791181,New York,New York,10010
3914.02,40.670500257625,-73.98544419180587,New York,New York,11238
3917.03,40.669920095962496,-73.92006696081249,New York,New York,11206
3919.07,40.67078012389185,-73.95763870475375,New York,New York,10011
3922.02,40.67190103338004,-73.9936176456046,New York,New York,10011
3925.03,40.671310479719104,-73.92827536808988,New York,New York,10010
3928.08,40.67166220734631,-73.96317066834398,New York,New York,11238
3931.09,40.67141608835039,-74.00135511152362,New York,New York,10069
3934.06,40.67162034797368,-73.93379749432631,New York,New York,10010
3934.07,40.67248882100633,-73.93643614450001,New York,New York,10010
3940.04,40.67269910844599,-74.0088728971952,New York,New York,10010
3943.03,40.67113845504373,-73.94226495496794,New York,New York,10009
3946.07,40.672776525288256,-73.9798002500918,New York,New York,10044
3950.03,40.67153525370161,-73.91437935029839,New York,New York,10011
3952.07,40.67076818055702,-73.95068318110803,New York,New York,10009
3955.05,40.6705381823888,-73.98874657139248,New York,New York,10011
3958.02,40.67096025057895,-73.92220588678947,New York,New York,10011
3960.01,40.67218130171139,-73.96086756392745,New York,New York,10011
3966.01,40.67050344187151,-73.93073265439665,New York,New York,11378
3966.03,40.672430212986484,-73.93097366812839,New York,New York,10120
3972.08,40.67251727267935,-74.00494351384783,New York,New York,10008
3975.02,40.673015357747936,-73.93897152958264,New York,New York,10004
3978.13,40.671223981838565,-73.97486910086815,New York,New York,11206
3981.10,40.67361827156975,-74.01198224595598,New York,New York,11227
3984.02,40.67237124981848,-73.94766233904785,New York,New York,10009
3987.06,40.67280772094347,-73.98353216877047,New York,New York,10010
3991.04,40.67262232545882,-73.9197839964,New York,New York,10008
3993.03,40.67271072093743,-73.9540955234369,New York,New York,10004
3996.01,40.672591068133386,-73.98978322862996,New York,New York,10004
3999.06,40.672029575761904,-73.9254394015,New York,New York,10459
4001.09,40.673737238614855,-73.96320276933102,New York,New York,10009
4007.01,40.67355487347239,-73.93362501188344,New York,New York,10009
4010.01,40.6731425849565,-73.96912024398404,New York,New York,10009
4010.13,40.67499592721629,-73.97113687929719,New York,New York,10120
4010.15,40.67297175610773,-73.97086103403835,New York,New York,10120
4013.08,40.67477650054015,-74.00753468339416,New York,New York,10029
4016.03,40.673116330366604,-73.94190624500767,New York,New York,10004
4019.06,40.674090919618614,-73.97871077230582,New York,New York,11213
4023.01,40.67313685088889,-73.91385543111112,New York,New York,10009
4023.05,40.67567921638614,-73.91397989338614,New York,New York,10009
4025.02,40.674295879156496,-73.95031493145756,New York,New York,10009
4028.03,40.67506167690724,-73.98773223122511,New York,New York,10009
4028.04,40.673714637240316,-73.98565350074149,New York,New York,11227
4031.05,40.67372016812987,-73.92195690197403,New York,New York,10009
4033.06,40.67418198042242,-73.95647781858793,New York,New York,11227
4039.04,40.674046909987496,-73.9276772948,New York,New York,10023
4042.08,40.67396559438984,-73.96715953008963,New York,New York,10004
4045.01,40.674334361842554,-74.00195130964681,New York,New York,11213
4048.03,40.67521925610001,-73.93584343948461,New York,New York,10120
4051.01,40.67516193560643,-73.97523021059136,New York,New York,10008
4054.02,40.67534006465363,-74.01008309751955,New York,New York,10010
4055.04,40.67378142441177,-73.90856459948039,New York,New York,10008
4057.04,40.67418226083042,-73.94448760026748,New York,New York,10008
4060.09,40.67519064968156,-73.98150724852648,New York,New York,10023
4064.03,40.67424346169565,-73.91652778284057,New York,New York,10023
4066.15,40.67638227060624,-73.95293248821768,New York,New York,10023
4072.02,40.67469571378572,-73.92516627560715,New York,New York,10008
4074.14,40.67649063210454,-73.9594425066685,New York,New York,11227
4077.04,40.674675764905494,-73.99786332536512,New York,New York,10004
4077.07,40.67636546625872,-73.99872252915186,New York,New York,10010
4080.01,40.676878384723075,-73.93323430551794,New York,New York,10023
4086.05,40.67698011398378,-74.00648068716217,New York,New York,10004
4086.06,40.676393857120566,-74.00322175292199,New York,New York,10029
4087.01,40.676243232868416,-73.90350996031579,New York,New York,11101
4089.01,40.67560899183408,-73.94145371556054,New York,New York,10004
4095.03,40.67739477206278,-74.01270938107736,New York,New York,10044
4095.10,40.675851500849994,-74.01471157440615,New York,New York,10011
4096.08,40.67485440496826,-73.91126526534921,New York,New York,10010
4098.06,40.675152461242334,-73.94717643773576,New York,New York,10011
4101.17,40.67674297660558,-73.98326205494602,New York,New York,10010
4105.01,40.676078665153845,-73.92170568533847,New York,New York,11218
4107.05,40.67580724520894,-73.95616262528381,New York,New York,11238
4107.13,40.677597988999,-73.95567517572864,New York,New York,11238
4110.10,40.67770456693394,-73.99357698631832,New York,New York,10002
4113.01,40.676396883649346,-73.92745357702597,New York,New York,10005
4116.08,40.67695932460743,-73.96577257275482,New York,New York,10010
4119.04,40.6783442591121,-74.00014370864575,New York,New York,11238
4120.02,40.677120813723405,-73.90085782246808,New York,New York,10002
4122.03,40.676873914163934,-73.93609611699453,New York,New York,10010
4124.04,40.680399953993955,-73.94769393730368,New York,New York,10120
4125.07,40.67758972076647,-73.97325928430567,New York,New York,10013
4128.08,40.67776540238572,-74.00943770615,New York,New York,10013
4129.10,40.67737378160869,-73.90829475770651,New York,New York,10009
4131.03,40.676722261332706,-73.94435116560871,New York,New York,11206
4134.06,40.6765253438692,-73.9784515294495,New York,New York,10009
4137.10,40.6772545780266,-74.01568128168084,New York,New York,11206
4137.14,40.67820297517767,-74.01708092600553,New York,New York,10009
4138.04,40.67858542109677,-73.91368442381936,New York,New York,10004
4140.03,40.677617398912844,-73.9495998882351,New York,New York,10120
4143.04,40.67701795546118,-73.98650619864597,New York,New York,10004
4146.02,40.677190452677685,-73.92282913313224,New York,New York,10010
4148.07,40.679182564496365,-73.95883234905455,New York,New York,10009
4151.01,40.67869484111094,-73.99599743428816,New York,New York,10009
4154.02,40.676656282774196,-73.93052241755645,New York,New York,10023
4157.10,40.67943288982313,-73.96801068139956,New York,New York,10023
4161.01,40.67862104719643,-73.90368927171428,New York,New York,10004
4166.08,40.67931013061706,-73.97515411460253,New York,New York,10008
4169.04,40.67906590193499,-74.01119985507839,New York,New York,10004
4170.08,40.678729624759995,-73.91107524177333,New York,New York,10105
4172.04,40.67954331111948,-73.9471154722909,New York,New York,10009
4175.14,40.679264532953155,-73.98151424010788,New York,New York,11102
4175.15,40.67727035919219,-73.98275429976653,New York,New York,11218
4179.03,40.67853802046826,-73.91645688875397,New York,New York,11249
4181.10,40.680123844282875,-73.95357933244024,New York,New York,11216
4184.07,40.67860375680751,-73.99033603128404,New York,New York,11216
4187.04,40.67923688887368,-73.92589218802105,New York,New York,10016
4190.06,40.67804351733622,-73.96236766120472,New York,New York,10038
4193.14,40.68097020170908,-73.99908336435053,New York,New York,11249
4196.01,40.679742848504,-73.934650014536,New York,New York,10010
4196.05,40.68011910493125,-73.93168706873543,New York,New York,10167
4199.12,40.6810058047364,-73.97100602648536,New York,New York,11225
4199.13,40.67909945372769,-73.97177698968324,New York,New York,10115
4202.04,40.67941379989935,-74.00787064607793,New York,New York,10032
4203.04,40.67945687316001,-73.90476088760667,New York,New York,10024
4205.06,40.679152716632906,-73.9414559306944,New York,New York,10038
4208.01,40.67895362828906,-73.9784971825744,New York,New York,10016
4212.01,40.680183015053686,-73.91141256463088,New York,New York,11249
4214.03,40.68099280228924,-73.95002036246713,New York,New York,10016
4217.02,40.680231262604295,-73.98435632311998,New York,New York,10016
4217.06,40.67977462832492,-73.98471558750742,New York,New York,10038
4220.02,40.67924494295041,-73.92192580357852,New York,New York,10038
4222.02,40.680322800981564,-73.95576099447355,New York,New York,10038
4225.14,40.68062425603669,-73.99480395262945,New York,New York,10010
4228.02,40.67943197958846,-73.92992253700577,New York,New York,11102
4228.06,40.68044957398765,-73.92839543851234,New York,New York,10115
4231.04,40.680501751951525,-73.96467671700938,New York,New York,11378
4237.01,40.68145774323762,-73.93490349567656,New York,New York,10016
4237.02,40.67999756470166,-73.93846941487845,New York,New York,10016
4243.01,40.68121898060502,-74.00864358214383,New York,New York,10016
4244.06,40.68137377590164,-73.90751866241803,New York,New York,10016
4246.02,40.68078314945737,-73.94611405564923,New York,New York,10010
4249.10,40.68177747534884,-73.97986055582787,New York,New York,10158
4253.02,40.681504787588395,-73.91414276678155,New York,New York,10016
4255.05,40.68216572371582,-73.9539732497395,New York,New York,10459
4258.07,40.68199068525169,-73.99077649267257,New York,New York,10038
4261.03,40.68141004340698,-73.92565524686628,New York,New York,10016
4263.12,40.681853543894604,-73.95937970455148,New York,New York,11217
4266.03,40.68314576619802,-73.99782950582461,New York,New York,10010
4278.03,40.68259537542699,-73.93803070221762,New York,New York,10158
4281.08,40.68096824777236,-73.97571727450946,New York,New York,10451
4285.09,40.683245510992904,-73.91167935826272,New York,New York,10158
4290.06,40.68277142729743,-73.98260612501346,New York,New York,10032
4293.05,40.681582252661336,-73.91957008291693,New York,New York,10016
4298.05,40.68294157649526,-73.99321961363823,New York,New York,10008
4301.04,40.68375062796825,-73.92608285503572,New York,New York,10010
4301.07,40.68273118346842,-73.92928424172631,New York,New York,10008
4307.13,40.68279429145303,-73.99988751675929,New York,New York,11227
4310.06,40.6828278991335,-73.93486461986399,New York,New York,10009
4317.05,40.68278384178698,-73.90615834534319,New York,New York,10008
4319.07,40.68238471736824,-73.94408505059657,New York,New York,10456
4322.06,40.68258292625326,-73.97988302549172,New York,New York,10023
4325.03,40.68489547711644,-73.91492889687672,New York,New York,11233
4327.09,40.68402376659584,-73.94978778525879,New York,New York,10008
4330.09,40.68434987584211,-73.9890014046875,New York,New York,11227
4334.02,40.68496619075977,-73.92289318675978,New York,New York,11206
4336.01,40.68456805175559,-73.95880872511313,New York,New York,11227
4339.01,40.685123742384306,-73.9943490331338,New York,New York,10009
4342.04,40.68488656164529,-73.92928365173147,New York,New York,10009
4345.11,40.68326113881613,-73.96601107474415,New York,New York,10009
4348.07,40.68303661863817,-74.0034590160198,New York,New York,10069
4354.05,40.68538267142957,-73.97430219935109,New York,New York,10009
4354.07,40.68382304223606,-73.97636159727467,New York,New York,10010
4357.01,40.68460398203703,-73.90924956529167,New York,New York,10009
4362.04,40.685488241400435,-73.98293695105984,New York,New York,10002
4366.01,40.685684104706034,-73.91568191818592,New York,New York,10002
4366.10,40.68332700030702,-73.91709091539911,New York,New York,10005
4368.05,40.68514886801503,-73.95382200514224,New York,New York,10002
4371.01,40.68541189312633,-73.99125601319128,New York,New York,10010
4374.01,40.68513243270419,-74.02534949847205,New York,New York,11218
4377.04,40.68491069318253,-73.96305414548647,New York,New York,10460
4380.08,40.684725050310824,-73.99917280752595,New York,New York,10009
4383.06,40.684559118372995,-73.93218643122654,New York,New York,10069
4386.05,40.68418688158539,-73.96929258523339,New York,New York,11213
4392.04,40.68515134436901,-73.94113550890722,New York,New York,10278
4395.07,40.68507287115649,-73.97783194398724,New York,New York,10002
4399.03,40.68651250233216,-73.91321969823322,New York,New York,10002
4404.10,40.68495091531927,-73.98621407483414,New York,New York,10011
4408.07,40.684521795296455,-73.92007552297787,New York,New York,10002
4413.08,40.68637942538358,-73.99380954998648,New York,New York,11218
4416.10,40.68712716880576,-73.93009810803957,New York,New York,10011
4419.03,40.686494073040244,-73.9656255655019,New York,New York,10010
4422.04,40.6859421287298,-74.00242923168938,New York,New York,10002
4422.05,40.6876612911732,-74.00161728465154,New York,New York,10039
4425.02,40.68628804871795,-73.93576114256855,New York,New York,10451
4428.02,40.68755849892786,-73.97267096139831,New York,New York,11238
4432.10,40.68820288231878,-73.90795579601746,New York,New York,10009
4434.06,40.6862031215988,-73.94470137575524,New York,New York,10002
4437.01,40.686831976435705,-73.97969168223827,New York,New York,10009
4437.09,40.68740808997523,-73.98175685224626,New York,New York,10069
4440.02,40.68706760134611,-74.01674812217837,New York,New York,10002
4441.06,40.68694259500322,-73.91689098406762,New York,New York,10030
4446.01,40.68678227246595,-73.99067309464473,New York,New York,10002
4446.03,40.68787178301259,-73.98936479652801,New York,New York,10009
4446.05,40.6864287929721,-73.9875634482221,New York,New York,10002
4450.06,40.68707931996063,-73.92334628951181,New York,New York,10069
4452.01,40.68905344888636,-73.96027112058248,New York,New York,10004
4452.03,40.6867669650722,-73.95927199559567,New York,New York,10004
4455.10,40.68826076217142,-73.9954792459106,New York,New York,10010
4455.11,40.6861811435898,-73.99647449334516,New York,New York,10004
4458.06,40.6883768250578,-73.9330765427081,New York,New York,10008
4461.01,40.68761774449207,-73.96968387220998,New York,New York,10120
4461.04,40.68941789753808,-73.96885035463144,New York,New York,11238
4467.03,40.68671634670946,-73.93903534185472,New York,New York,10010
4470.09,40.687038634664745,-73.97670866041973,New York,New York,10009
4474.01,40.688605614927035,-73.912265254206,New York,New York,10002
4476.03,40.69008777744444,-73.94792390725519,New York,New York,10011
4479.10,40.688646993464204,-73.98524756451552,New York,New York,10009
4483.10,40.68820971809644,-73.91962071697773,New York,New York,10009
4488.08,40.69021329070414,-73.99206995713261,New York,New York,10009
4491.09,40.68815193552854,-73.92691231251116,New York,New York,10002
4494.04,40.688533029902565,-73.96478337358985,New York,New York,10009
4497.09,40.689385688027,-73.99949580385638,New York,New York,11101
4500.07,40.6897327389977,-73.93355984083219,New York,New York,10002
4507.07,40.68908611517677,-73.90510657079547,New York,New York,11213
4510.04,40.68950331911635,-73.9420435653173,New York,New York,11238
4513.06,40.68989470294857,-73.98100882563365,New York,New York,11238
4513.09,40.690096831907,-73.97878041932601,New York,New York,10030
4517.03,40.68991854710661,-73.91455568118549,New York,New York,10002
4519.02,40.68834370465605,-73.95094160841037,New York,New York,10010
4519.04,40.69072362206991,-73.95132869762712,New York,New York,10010
4522.07,40.6891543251184,-73.98852937741201,New York,New York,10002
4526.01,40.690504474600864,-73.92349334130586,New York,New York,10009
4528.01,40.69064532838555,-73.95747880858596,New York,New York,10010
4531.05,40.69093815873626,-73.99612009386374,New York,New York,10002
4543.07,40.689939487867235,-73.93648872754389,New York,New York,10010
4546.04,40.68981160611269,-73.97489416001534,New York,New York,10009
4546.05,40.69182092392326,-73.973735373787,New York,New York,10010
4550.05,40.689312291686704,-73.90954018320569,New York,New York,10010
4553.04,40.691284093427136,-73.94524029750418,New York,New York,10010
4556.08,40.69059486938723,-73.98340689986848,New York,New York,10030
4560.01,40.69123510316081,-73.91690511871104,New York,New York,10010
4565.07,40.69105221066394,-73.99204597479236,New York,New York,10011
4568.01,40.69204818900403,-73.92616033117069,New York,New York,10011
4576.11,40.69200860706644,-73.93246542337049,New York,New York,10009
4582.08,40.6904612391,-73.90378652619286,New York,New York,10010
4587.02,40.69178466294862,-73.97875253332607,New York,New York,10011
4590.01,40.69232346131876,-74.01486355019621,New York,New York,10011
4591.04,40.69057509789059,-73.91184712555726,New York,New York,10278
4596.05,40.692218769054264,-73.98432482355457,New York,New York,10009
4596.09,40.69235680362696,-73.98629750698774,New York,New York,10011
4600.09,40.69148154972925,-73.92149003946442,New York,New York,10010
4605.04,40.69242224406901,-73.99333684244014,New York,New York,10010
4608.01,40.69351972173112,-73.9285783398711,New York,New York,10009
4611.03,40.69195710646074,-73.96536839108455,New York,New York,10008
4614.04,40.6916699486761,-74.0000252456655,New York,New York,11227
4615.01,40.69339888090131,-73.90062482135527,New York,New York,10009
4617.01,40.69238633585752,-73.93703599003958,New York,New York,10009
4620.02,40.69305430404867,-73.97180000612916,New York,New York,10105
4623.02,40.693018641561956,-73.90825945050722,New York,New York,10023
4628.05,40.69196302491022,-73.9813055195754,New York,New York,10009
4628.07,40.69354145528793,-73.98196211516641,New York,New York,10010
4632.10,40.6929533888906,-73.91602807711249,New York,New York,10120
4634.02,40.6933068674627,-73.9538225035019,New York,New York,10008
4637.06,40.692474708269835,-73.98950796063257,New York,New York,10120
4640.01,40.693584761024475,-73.92527493737937,New York,New York,10459
4645.04,40.69396867548773,-73.99468203922409,New York,New York,10459
4645.09,40.69511547424739,-73.99594452146921,New York,New York,10120
4648.03,40.69383477401953,-73.93116670646855,New York,New York,10010
4651.02,40.69327192378574,-73.96889600938916,New York,New York,10009
4654.01,40.6952004350443,-73.90309361129746,New York,New York,10008
4656.03,40.693405118180095,-73.93988730191113,New York,New York,11213
4659.02,40.693277128298995,-73.97696638060022,New York,New York,10009
4663.02,40.69388411971343,-73.9097650832179,New York,New York,10008
4663.06,40.69547748148243,-73.91162051690095,New York,New York,10120
4665.02,40.69435713647688,-73.94625564977117,New York,New York,10002
4668.08,40.69482494039068,-73.98357200450405,New York,New York,10039
4672.01,40.69546607911648,-73.91958891050852,New York,New York,10010
4677.01,40.695944919830765,-73.9901464084664,New York,New York,10002
4677.06,40.69420409162225,-73.99224484234169,New York,New York,10009
4680.05,40.69500949027744,-73.92822545163473,New York,New York,10002
4683.02,40.69360877879921,-73.9622319161423,New York,New York,10002
4687.03,40.695547672177085,-73.89914716038543,New York,New York,10011
4689.03,40.69547205900344,-73.93221277803794,New York,New York,10009
4689.08,40.694611156879155,-73.93429688822053,New York,New York,10009
4692.01,40.69569089874777,-73.97128602148771,New York,New York,10010
4695.04,40.694688027589194,-73.9066641813946,New York,New York,11238
4697.01,40.69622469626433,-73.9436947722484,New York,New York,10011
4700.06,40.696089109087985,-73.97800112011336,New York,New York,10002
4707.03,40.695396799864426,-73.94961021127766,New York,New York,10005
4707.04,40.6952661095581,-73.95239457048591,New York,New York,10010
4710.06,40.69507820164346,-73.98715100586973,New York,New York,10009
4713.01,40.69675402990022,-73.92299436188692,New York,New York,11213
4715.01,40.694540478531295,-73.9580296652374,New York,New York,10010
4718.08,40.69535774826106,-73.9934790502905,New York,New York,10002
4719.04,40.69715890840104,-73.89358364307813,New York,New York,10011
4721.01,40.69673316390513,-73.92805028457437,New York,New York,10009
4724.03,40.69612879254355,-73.96749303782943,New York,New York,10009
4727.06,40.696616501226416,-73.90059176588679,New York,New York,10023
4729.01,40.69681879670373,-73.93757335167719,New York,New York,10008
4732.04,40.69577623719699,-73.97354421901505,New York,New York,10120
4732.08,40.69775886022181,-73.97372761032867,New York,New York,10105
